id,title,type,release_year,runtime,genres,production_countries,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
ts31787,Monster,SHOW,2004-01-01,23,"['drama', 'crime', 'thriller', 'animation']",['JP'],8.7,33682.0,63.186,8.577
tm137072,The Hangover,MOVIE,2009-01-01,100,['comedy'],"['US', 'DE']",7.7,797535.0,93.271,7.309
ts20305,Naruto,SHOW,2002-01-01,23,"['action', 'scifi', 'comedy', 'animation', 'fantasy', 'thriller']",['JP'],8.4,107461.0,216.208,8.359
tm115982,The Lord of the Rings: The Two Towers,MOVIE,2002-01-01,179,"['action', 'fantasy', 'drama']","['NZ', 'US']",8.8,1684864.0,87.778,8.375
tm142381,The Lord of the Rings: The Return of the King,MOVIE,2003-01-01,201,"['fantasy', 'action', 'drama']","['NZ', 'US']",9.0,1865989.0,83.617,8.474
ts34569,Mononoke,SHOW,2007-01-01,22,"['animation', 'thriller', 'scifi', 'horror', 'fantasy']",['JP'],8.3,2437.0,12.401,7.9
tm169295,Brokeback Mountain,MOVIE,2005-01-01,134,"['drama', 'romance', 'european']","['CA', 'US']",7.7,363924.0,28.627,7.8
ts17942,Chappelle's Show,SHOW,2003-01-01,21,"['comedy', 'music']",['US'],8.8,66715.0,14.284,8.0
tm74402,The Mist,MOVIE,2007-01-01,126,"['thriller', 'horror', 'scifi']",['US'],7.1,317831.0,29.464,6.884
ts327,Ancient Aliens,SHOW,2010-01-01,46,"['scifi', 'documentation', 'fantasy', 'history']",['US'],8.1,21.0,74.582,6.88
tm105329,Road to Perdition,MOVIE,2002-01-01,117,"['thriller', 'drama', 'documentation', 'crime']",['US'],7.7,273370.0,21.732,7.359
tm97441,Easy A,MOVIE,2010-01-01,93,"['comedy', 'drama', 'romance', 'european']",['US'],7.0,397339.0,23.934,6.817
ts31263,The Mole,SHOW,2001-01-01,47,['reality'],['US'],7.7,1269.0,23.642,6.833
tm20959,The Pursuit of Happyness,MOVIE,2006-01-01,117,"['drama', 'european']",['US'],8.0,523095.0,53.571,7.902
ts15349,American Pickers,SHOW,2010-01-01,46,"['reality', 'documentation']",['US'],7.0,7997.0,27.393,7.131
ts12787,Code Geass: Lelouch of the Rebellion,SHOW,2006-01-01,24,"['scifi', 'action', 'animation', 'drama', 'thriller', 'war', 'fantasy']",['JP'],8.7,62367.0,53.711,8.471
ts20640,Pawn Stars,SHOW,2009-01-01,25,"['reality', 'comedy', 'documentation', 'drama']",['US'],7.2,17171.0,78.91,7.232
ts21511,My Little Pony: Friendship Is Magic,SHOW,2010-01-01,22,"['comedy', 'scifi', 'animation', 'drama', 'music', 'family', 'fantasy']","['CA', 'US']",7.7,21497.0,96.471,8.1
tm88738,Closer,MOVIE,2004-01-01,103,"['drama', 'romance']","['GB', 'US']",7.2,224756.0,17.708,6.835
tm86637,The Aviator,MOVIE,2004-01-01,170,['drama'],"['US', 'CA', 'DE']",7.5,367757.0,23.545,7.223
ts29186,The Hills,SHOW,2006-01-01,23,"['reality', 'drama', 'music']",['US'],3.7,11389.0,11.089,4.8
tm92619,Burlesque,MOVIE,2010-01-01,119,"['drama', 'music', 'romance']",['US'],6.4,88047.0,14.46,7.2
ts6644,Borgen,SHOW,2010-01-01,58,"['drama', 'european']",['DK'],8.5,27693.0,24.1,8.082
ts21544,Transformers: Prime,SHOW,2010-01-01,22,"['action', 'scifi', 'animation', 'comedy', 'drama', 'family']",['US'],7.9,7180.0,34.902,8.1
ts22018,iCarly,SHOW,2007-01-01,26,"['family', 'comedy', 'romance']",['US'],6.7,41021.0,95.547,8.0
tm181571,Zathura: A Space Adventure,MOVIE,2005-01-01,104,"['scifi', 'family', 'fantasy', 'action', 'comedy']",['US'],6.2,107941.0,35.462,6.4
tm174703,The Longest Yard,MOVIE,2005-01-01,109,"['comedy', 'crime', 'sport']",['US'],6.4,184242.0,38.231,6.595
tm30205,Ip Man,MOVIE,2008-01-01,106,"['drama', 'comedy', 'action', 'history']","['CN', 'HK']",8.0,226508.0,13.05,7.746
ts22456,Ned's Declassified School Survival Guide,SHOW,2004-01-01,25,"['comedy', 'family']",['US'],7.4,18499.0,54.795,8.547
tm90305,Secret Window,MOVIE,2004-01-01,96,"['thriller', 'drama']",['US'],6.5,200443.0,20.567,6.573
tm35112,A Knight's Tale,MOVIE,2001-01-01,132,"['action', 'drama', 'romance']",['US'],7.0,182511.0,33.279,6.862
tm133732,Underworld,MOVIE,2004-01-01,121,"['thriller', 'crime', 'drama', 'action', 'fantasy', 'european']","['DE', 'HU', 'GB', 'US']",6.8,8.0,38.657,6.797
ts27541,Intervention,SHOW,2005-01-01,51,['documentation'],['US'],0.0,0.0,10.611,6.838
tm138894,Transformers: Revenge of the Fallen,MOVIE,2009-01-01,149,"['scifi', 'action']",['US'],5.9,411941.0,28.765,6.1
tm155309,Julie & Julia,MOVIE,2009-01-01,123,"['romance', 'drama']",['US'],7.0,122606.0,13.752,6.7
tm137342,Tears of the Sun,MOVIE,2003-01-01,121,"['drama', 'thriller', 'war', 'action']",['US'],6.6,125093.0,50.882,6.8
ts31820,Laguna Beach,SHOW,2004-01-01,23,"['reality', 'drama']",['US'],4.8,3917.0,9.863,6.1
tm88027,Along Came Polly,MOVIE,2004-01-01,90,"['comedy', 'romance']",['US'],6.0,139012.0,19.936,5.984
ts19036,The Fairly OddParents,SHOW,2001-01-01,23,"['comedy', 'scifi', 'family', 'fantasy', 'animation']",['US'],7.2,38046.0,101.518,7.628
ts23752,Midnight Diner,SHOW,2009-01-01,27,"['comedy', 'drama']",['JP'],8.6,2601.0,10.609,8.0
ts26091,The Staircase,SHOW,2004-01-01,49,"['crime', 'documentation', 'drama']",['FR'],7.8,21531.0,9.965,7.565
tm109300,Resident Evil,MOVIE,2002-01-01,100,"['horror', 'action', 'scifi', 'european']","['FR', 'DE', 'GB', 'CA']",6.6,275939.0,22.082,6.601
ts38488,Hidden Passion,SHOW,2003-01-01,43,"['drama', 'romance']",['CO'],7.8,2632.0,164.924,7.644
tm151176,G.I. Joe: The Rise of Cobra,MOVIE,2009-01-01,118,"['thriller', 'action', 'scifi', 'european']","['US', 'CZ']",5.7,210846.0,42.644,5.763
ts30311,Victorious,SHOW,2010-01-01,24,"['comedy', 'family', 'romance', 'drama', 'music', 'sport']",['US'],7.0,26452.0,66.645,8.222
tm44491,Flushed Away,MOVIE,2006-01-01,85,"['comedy', 'fantasy', 'animation', 'action', 'drama', 'family', 'romance']","['GB', 'US']",6.6,130250.0,35.96,6.2
ts22267,Trailer Park Boys,SHOW,2001-01-01,25,"['comedy', 'crime']",['CA'],8.6,45813.0,41.731,7.887
tm149432,Seabiscuit,MOVIE,2003-01-01,141,"['drama', 'history', 'sport']",['US'],7.3,74525.0,13.594,7.0
tm27268,Monster House,MOVIE,2006-01-01,90,"['comedy', 'family', 'fantasy', 'animation']",['US'],6.6,125479.0,39.676,6.659
tm178788,King Kong,MOVIE,2005-01-01,187,"['drama', 'action', 'romance']","['DE', 'NZ', 'US']",7.2,429687.0,50.69,6.858
ts22005,Total Drama Island,SHOW,2007-01-01,23,"['animation', 'drama', 'family', 'action', 'comedy']",['CA'],7.4,11992.0,16.571,7.3
ts32186,Sonic X,SHOW,2003-01-01,21,"['action', 'family', 'animation', 'comedy', 'fantasy', 'scifi', 'drama', 'thriller']","['JP', 'US']",6.2,5003.0,32.456,7.606
tm54010,The Order of Myths,MOVIE,2008-01-01,97,['documentation'],['US'],6.9,474.0,2.243,6.5
ts22318,Winx Club,SHOW,2004-01-01,23,"['scifi', 'action', 'comedy', 'family', 'fantasy', 'animation', 'thriller', 'european']",['IT'],6.2,6700.0,57.992,8.2
tm40009,21,MOVIE,2008-01-01,123,"['drama', 'history', 'thriller', 'crime']",['US'],6.8,256494.0,28.294,6.69
ts21464,Zoey 101,SHOW,2005-01-01,25,"['drama', 'comedy', 'romance', 'family']",['US'],6.1,16416.0,48.5,8.183
tm79939,Spanglish,MOVIE,2004-01-01,130,"['comedy', 'drama', 'romance']",['US'],6.4,85726.0,24.12,6.0
tm109495,Spirit: Stallion of the Cimarron,MOVIE,2002-01-01,82,"['western', 'animation', 'drama', 'family']",['US'],7.2,78881.0,66.623,7.692
ts52881,kimi ni todoke -From Me to You-,SHOW,2009-01-01,22,"['drama', 'comedy', 'animation', 'music', 'romance']",['JP'],7.8,4300.0,21.514,8.579
tm97428,Leap Year,MOVIE,2010-01-01,100,"['comedy', 'romance', 'european']","['IE', 'US']",6.4,106798.0,33.28,6.882
tm115660,Enough,MOVIE,2001-01-01,114,"['thriller', 'drama', 'crime']",['US'],5.1,18.0,17.014,6.648
tm132647,Gamer,MOVIE,2009-01-01,95,"['thriller', 'action', 'scifi']",['US'],5.7,136745.0,19.707,5.719
tm31857,The Pink Panther,MOVIE,2006-01-01,93,"['comedy', 'thriller', 'crime', 'action', 'family', 'animation']","['US', 'CZ']",5.6,88700.0,20.745,5.824
tm142564,3 Idiots,MOVIE,2009-01-01,170,"['drama', 'comedy']",['IN'],8.4,406051.0,33.023,7.98
tm40148,Gridiron Gang,MOVIE,2006-01-01,125,"['drama', 'crime', 'sport']",['US'],7.1,78301.0,37.007,6.998
tm94422,Resident Evil: Apocalypse,MOVIE,2004-01-01,94,"['action', 'scifi', 'horror', 'thriller', 'european']","['GB', 'US', 'CA']",6.1,202887.0,20.554,6.34
tm96208,Resident Evil: Afterlife,MOVIE,2010-01-01,97,"['action', 'horror', 'scifi', 'european', 'drama', 'fantasy', 'thriller']","['US', 'CA', 'DE']",5.8,174100.0,1.634,6.042
tm47321,Seven Pounds,MOVIE,2008-01-01,123,"['drama', 'romance']",['US'],7.6,306717.0,19.165,7.609
tm185635,The Legend of Zorro,MOVIE,2005-01-01,129,"['action', 'western', 'romance', 'thriller']","['MX', 'US']",5.9,103951.0,21.725,6.1
ts1413,Autumn's Concerto,SHOW,2009-01-01,58,"['drama', 'romance']",['TW'],7.9,530.0,7.029,7.286
ts24028,Still Game,SHOW,2002-01-01,29,"['comedy', 'european']",['GB'],8.9,8365.0,6.356,8.25
ts21740,Black Butler,SHOW,2008-01-01,25,"['animation', 'comedy', 'drama', 'thriller', 'scifi', 'fantasy', 'crime', 'action', 'horror']",['JP'],8.2,1997.0,40.591,7.5
tm94430,Nora's Will,MOVIE,2009-01-01,92,"['drama', 'comedy', 'thriller']",['MX'],7.2,1087.0,1.513,7.0
tm169128,An Elf's Story,MOVIE,2010-01-01,24,"['animation', 'family', 'fantasy']",['US'],5.0,580.0,3.066,2.5
ts21688,Boys Over Flowers,SHOW,2009-01-01,64,"['comedy', 'drama', 'romance']",['KR'],7.8,12768.0,61.901,8.269
tm30170,Don,MOVIE,2006-01-01,178,"['thriller', 'drama', 'action', 'crime', 'european']",['IN'],7.1,38540.0,9.163,7.0
ts26322,Toradora!,SHOW,2008-01-01,30,"['animation', 'romance', 'comedy', 'drama']",['JP'],8.0,16549.0,31.012,8.393
ts20544,Ouran High School Host Club,SHOW,2006-01-01,23,"['comedy', 'drama', 'animation', 'romance']",['JP'],8.2,10614.0,24.642,8.339
tm32885,Rang De Basanti,MOVIE,2006-01-01,157,"['comedy', 'drama', 'crime', 'history']",['IN'],8.1,119995.0,9.799,7.2
tm186461,No Direction Home: Bob Dylan,MOVIE,2005-01-01,207,"['documentation', 'music']","['GB', 'US', 'JP']",0.0,0.0,7.642,7.7
tm82836,Daddy's Little Girls,MOVIE,2007-01-01,100,"['romance', 'comedy', 'drama']",['US'],5.8,7930.0,13.175,7.0
tm31187,The Other Boleyn Girl,MOVIE,2008-01-01,115,"['drama', 'romance', 'history']","['GB', 'US']",6.7,115160.0,20.274,6.6
tm82765,Swades,MOVIE,2004-01-01,189,"['drama', 'european']","['IN', 'US']",8.2,92794.0,9.545,7.316
ts14102,Bo on the Go!,SHOW,2007-01-01,22,['animation'],['CA'],4.3,136.0,2.841,6.0
tm56428,Trailer Park Boys: Say Goodnight to the Bad Guys,MOVIE,2008-01-01,60,['comedy'],['CA'],7.8,3555.0,7.242,7.388
tm137919,New in Town,MOVIE,2009-01-01,97,"['comedy', 'romance']",['US'],5.6,24056.0,9.404,5.798
tm134407,Dev.D,MOVIE,2009-01-01,144,"['comedy', 'drama', 'romance']",['IN'],7.9,31177.0,7.154,6.9
ts178360,El cartel 2 - La guerra total,SHOW,2010-01-01,44,"['thriller', 'war', 'action', 'crime', 'horror']",['CO'],6.7,243.0,0.0,0.0
tm59880,Mike Birbiglia: What I Should Have Said Was Nothing,MOVIE,2008-01-01,60,['comedy'],['US'],7.6,1813.0,3.456,7.5
ts12701,Code Lyoko,SHOW,2003-01-01,24,"['scifi', 'comedy', 'action', 'fantasy', 'thriller', 'animation', 'family', 'romance']",['FR'],7.3,5361.0,29.464,7.3
ts20526,The Game,SHOW,2006-01-01,22,"['drama', 'comedy', 'romance', 'sport']",['US'],6.8,4597.0,25.811,8.2
ts21664,One on One,SHOW,2001-01-01,20,['comedy'],['US'],7.1,2401.0,15.999,7.722
tm132321,Daddy Day Care,MOVIE,2003-01-01,88,"['comedy', 'family']",['US'],5.6,70718.0,24.008,5.9
tm95493,You Will Meet a Tall Dark Stranger,MOVIE,2010-01-01,98,"['romance', 'drama', 'comedy']","['ES', 'GB', 'US']",6.3,46554.0,9.082,5.911
tm97072,Eat Pray Love,MOVIE,2010-01-01,133,"['drama', 'romance']",['US'],5.8,100026.0,19.052,6.23
ts34414,Nuevo Rico Nuevo Pobre,SHOW,2007-01-01,44,['comedy'],['CO'],7.2,236.0,60.82,7.772
ts21706,H2O: Just Add Water,SHOW,2006-01-01,25,"['drama', 'scifi', 'family', 'fantasy']",['AU'],7.2,16221.0,51.258,7.816
ts74928,Einsatzgruppen: The Nazi Death Squads,SHOW,2009-01-01,44,"['documentation', 'history', 'war', 'european']",['FR'],7.6,682.0,2.548,7.4
ts12444,The Fierce Wife,SHOW,2010-01-01,59,['drama'],['TW'],7.3,106.0,13.992,4.8
tm30112,Aśoka,MOVIE,2001-01-01,168,"['war', 'action', 'drama', 'history', 'romance']",['IN'],6.5,13930.0,10.475,6.432
tm28366,A Wednesday!,MOVIE,2008-01-01,103,"['thriller', 'drama', 'action', 'crime']",['IN'],8.1,79787.0,9.793,7.021
tm130647,Chloe,MOVIE,2010-01-01,96,"['drama', 'thriller', 'romance', 'european']","['US', 'FR', 'CA']",6.3,75039.0,21.26,6.1
ts1464,The Cartel,SHOW,2008-01-01,44,"['action', 'drama', 'crime', 'thriller', 'comedy']",['CO'],8.0,804.0,150.3,7.53
tm141070,Hachi: A Dog's Tale,MOVIE,2009-01-01,93,"['drama', 'family']","['US', 'GB']",8.1,290993.0,42.584,8.0
tm133797,Monsters vs Aliens,MOVIE,2009-01-01,94,"['action', 'scifi', 'animation', 'family', 'comedy', 'thriller', 'fantasy']",['US'],6.4,166773.0,36.743,6.198
ts27459,The Legend of Bruce Lee,SHOW,2008-01-01,45,"['action', 'drama']",['CN'],7.0,1422.0,26.884,6.0
ts911,Basketball Wives,SHOW,2010-01-01,40,['reality'],['US'],3.6,728.0,7.974,7.5
tm104880,Louis C.K.: Hilarious,MOVIE,2010-01-01,84,['comedy'],['US'],8.3,12383.0,6.682,7.857
tm95238,The Boy Who Cried Werewolf,MOVIE,2010-01-01,97,"['fantasy', 'comedy', 'family', 'horror']","['US', 'CA']",5.9,3526.0,21.046,6.47
tm152406,The Taking of Pelham 1 2 3,MOVIE,2009-01-01,106,"['thriller', 'action', 'crime']",['US'],6.4,200652.0,19.157,6.33
tm164557,Initial D,MOVIE,2005-01-01,105,"['drama', 'romance', 'action', 'comedy']","['JP', 'HK']",6.3,9085.0,16.619,6.8
ts20535,The Garfield Show,SHOW,2009-01-01,18,"['animation', 'comedy', 'family', 'european']",['US'],5.4,2791.0,23.19,5.3
tm44634,Kevin James: Sweat the Small Stuff,MOVIE,2001-01-01,42,"['comedy', 'documentation']",['US'],7.4,1112.0,1.738,7.1
tm89039,Duck Season,MOVIE,2005-01-01,90,"['comedy', 'drama']",['MX'],7.2,4288.0,4.98,6.9
ts20358,Half & Half,SHOW,2002-01-01,21,['comedy'],['US'],7.1,1954.0,9.255,8.2
ts12815,Big Time Rush,SHOW,2009-01-01,25,"['comedy', 'drama', 'family', 'music']",['US'],6.4,13027.0,56.552,8.669
ts21421,Pocoyo,SHOW,2005-01-01,9,"['animation', 'comedy', 'family', 'european']","['ES', 'GB']",4.0,99.0,51.155,7.034
tm464888,Love Aaj Kal,MOVIE,2009-01-01,141,"['drama', 'comedy', 'romance']",['IN'],6.8,16443.0,3.097,5.5
tm150521,Accident,MOVIE,2009-01-01,89,"['drama', 'thriller']",['HK'],6.6,3488.0,8.551,6.6
ts23797,Black & White,SHOW,2009-01-01,37,"['action', 'comedy', 'sport', 'crime']",['TW'],7.6,334.0,4.708,8.9
ts67595,El Escamoso,SHOW,2001-01-01,44,"['comedy', 'drama']",['CO'],7.5,365.0,23.727,7.8
tm78767,I Now Pronounce You Chuck & Larry,MOVIE,2007-01-01,110,"['comedy', 'romance']",['US'],5.9,149609.0,20.289,6.019
tm22989,Jim Gaffigan: Beyond the Pale,MOVIE,2006-01-01,72,"['comedy', 'documentation']",['US'],7.8,4056.0,2.973,7.094
tm22540,Phir Hera Pheri,MOVIE,2006-01-01,155,"['comedy', 'crime']",['IN'],7.2,25177.0,8.389,6.411
tm22636,Trailer Park Boys: The Movie,MOVIE,2006-01-01,95,"['comedy', 'crime']",['CA'],7.1,13151.0,7.211,6.7
tm114504,The Legend of Bhagat Singh,MOVIE,2002-01-01,155,"['drama', 'action', 'history']",['IN'],8.2,16748.0,4.27,6.906
tm456581,Anchor Baby,MOVIE,2010-01-01,97,"['drama', 'documentation', 'thriller']",['US'],6.3,92.0,0.883,4.0
tm36991,RV,MOVIE,2006-01-01,99,"['comedy', 'family', 'european']","['US', 'DE', 'GB']",5.6,61295.0,41.846,5.883
tm156575,Billu,MOVIE,2009-01-01,137,"['drama', 'comedy']",['IN'],6.3,12361.0,7.974,6.5
ts23835,Masha and the Bear,SHOW,2009-01-01,6,"['animation', 'comedy', 'family', 'action']",['RU'],7.5,3381.0,59.403,6.881
tm368679,Madness in the Desert,MOVIE,2004-01-01,141,['documentation'],['IN'],8.4,395.0,2.838,6.7
tm72587,Guru,MOVIE,2007-01-01,166,"['drama', 'documentation', 'european']",['IN'],7.7,24249.0,11.961,6.801
tm31335,Golmaal Returns,MOVIE,2008-01-01,135,"['comedy', 'crime']",['IN'],5.2,8382.0,5.235,5.082
tm134235,One Piece: Strong World,MOVIE,2009-01-01,113,"['animation', 'fantasy', 'action']",['JP'],7.5,6072.0,31.693,7.469
tm237621,The Figurine: Araromire,MOVIE,2009-01-01,122,"['drama', 'horror', 'thriller']",['NG'],4.4,266.0,3.249,4.0
tm76835,Jab We Met,MOVIE,2007-01-01,138,"['romance', 'comedy', 'drama']",['IN'],7.9,54797.0,11.058,7.3
tm39557,Jaane Tu... Ya Jaane Na,MOVIE,2008-01-01,155,"['drama', 'romance', 'comedy']",['IN'],7.4,27357.0,5.83,6.818
tm340006,Banyuki,MOVIE,2010-01-01,182,"['action', 'drama']",['JP'],6.9,26.0,2.385,2.0
ts20398,Kath & Kim,SHOW,2002-01-01,24,['comedy'],['AU'],8.4,4609.0,4.649,6.6
ts3666,Den-noh Coil,SHOW,2007-01-01,25,"['scifi', 'comedy', 'drama', 'animation']",['JP'],7.8,936.0,16.763,7.417
tm96052,Palermo Hollywood,MOVIE,2004-01-01,113,['drama'],['AR'],5.3,215.0,2.03,5.077
ts21967,Johnny Test,SHOW,2005-01-01,18,"['animation', 'drama', 'action', 'comedy', 'family', 'scifi']","['CA', 'US']",5.1,8694.0,36.963,5.821
tm21155,Falafel,MOVIE,2007-01-01,80,"['drama', 'european']","['LB', 'FR']",6.6,241.0,3.043,5.5
tm155761,Ajab Prem Ki Ghazab Kahani,MOVIE,2009-01-01,150,"['comedy', 'romance', 'action']",['IN'],6.4,15367.0,8.017,6.1
tm91046,"Cairo 6,7,8",MOVIE,2010-01-01,100,['drama'],['EG'],7.4,4559.0,6.173,7.4
tm27598,Open Season,MOVIE,2006-01-01,86,"['animation', 'comedy', 'drama', 'family', 'fantasy']",['US'],6.1,99432.0,22.934,6.1
tm36475,Kabhi Khushi Kabhie Gham,MOVIE,2001-01-01,210,"['drama', 'comedy', 'romance']",['IN'],7.4,51658.0,22.126,7.8
tm83786,Like Stars on Earth,MOVIE,2007-01-01,165,"['drama', 'family']",['IN'],8.3,196038.0,19.424,7.996
tm137484,Astro Boy,MOVIE,2009-01-01,94,"['animation', 'action', 'family', 'comedy', 'drama', 'fantasy', 'scifi']","['US', 'HK', 'JP']",6.2,37841.0,28.801,6.298
tm44530,Fashion,MOVIE,2008-01-01,167,"['drama', 'romance']",['IN'],6.9,12740.0,8.121,6.388
tm144345,Kal Ho Naa Ho,MOVIE,2003-01-01,186,"['comedy', 'drama', 'romance']",['IN'],7.9,71235.0,14.343,7.4
ts1893,Ben & Holly's Little Kingdom,SHOW,2009-01-01,14,"['comedy', 'family', 'fantasy', 'animation', 'european']",['GB'],7.4,1375.0,18.127,6.308
ts98353,DreamWorks Spooky Stories,SHOW,2009-01-01,26,"['animation', 'family']",['US'],6.2,27.0,0.88,0.0
ts30356,Octonauts,SHOW,2010-01-01,15,"['animation', 'action', 'comedy', 'family']",['GB'],7.6,1207.0,82.866,7.2
tm27480,American Pie Presents: The Naked Mile,MOVIE,2006-01-01,97,['comedy'],['US'],0.0,0.0,44.481,5.5
tm80455,Manorama Six Feet Under,MOVIE,2007-01-01,137,"['thriller', 'drama', 'crime']",['IN'],7.5,8374.0,3.306,6.512
tm418157,Monty Python Conquers America,MOVIE,2008-01-01,55,['documentation'],[],7.2,12.0,1.963,6.5
tm53999,Open Season 2,MOVIE,2008-01-01,71,"['animation', 'family', 'comedy']",['US'],5.5,24891.0,22.448,5.8
tm138497,Trailer Park Boys: Countdown to Liquor Day,MOVIE,2009-01-01,101,"['crime', 'comedy']",['CA'],7.3,7615.0,5.36,6.8
tm92977,Ishqiya,MOVIE,2010-01-01,115,"['comedy', 'drama', 'romance', 'thriller']",['IN'],7.3,10634.0,5.293,6.4
tm139349,Jim Gaffigan: King Baby,MOVIE,2009-01-01,72,"['comedy', 'documentation']",['US'],7.7,2623.0,4.232,6.9
ts17028,Dinosaur King,SHOW,2007-01-01,21,"['action', 'scifi', 'comedy', 'animation', 'family', 'western']",['JP'],5.8,792.0,22.71,8.16
tm142408,The Pink Panther 2,MOVIE,2009-01-01,92,"['comedy', 'crime', 'family', 'action']",['US'],5.6,46285.0,15.052,5.736
tm92671,Once a Gangster,MOVIE,2010-01-01,95,"['comedy', 'action', 'crime']",['HK'],5.7,517.0,4.286,6.4
tm91125,Fida,MOVIE,2004-01-01,122,"['thriller', 'crime', 'drama', 'romance', 'action']",['IN'],5.4,2749.0,3.18,5.2
tm91176,Ijé: The Journey,MOVIE,2010-01-01,106,['drama'],"['US', 'NG']",6.3,112.0,1.807,2.0
tm112381,Comedian,MOVIE,2002-01-01,82,"['comedy', 'documentation']",['US'],6.9,7110.0,8.574,6.7
tm68191,My Führer,MOVIE,2007-01-01,89,"['drama', 'war', 'comedy', 'european']",['DE'],5.5,4509.0,8.17,5.6
tm101609,Raajneeti,MOVIE,2010-01-01,167,"['thriller', 'crime', 'drama']",['IN'],7.1,18096.0,5.781,6.21
tm29028,Salt of This Sea,MOVIE,2008-01-01,109,"['drama', 'european', 'romance']","['PS', 'BE', 'FR', 'ES', 'CH']",6.8,1298.0,2.586,6.4
tm145243,Wake Up Sid,MOVIE,2009-01-01,138,"['comedy', 'drama', 'romance']",['IN'],7.6,32228.0,6.403,7.15
tm130811,National Security,MOVIE,2003-01-01,88,"['action', 'comedy', 'crime', 'thriller']","['GB', 'US']",5.6,52056.0,17.66,5.9
tm31274,Made of Honor,MOVIE,2008-01-01,101,"['romance', 'comedy', 'reality']","['GB', 'US']",5.8,73417.0,13.189,6.434
tm43399,Lagaan: Once Upon a Time in India,MOVIE,2001-01-01,224,"['drama', 'romance', 'sport']",['IN'],8.1,111053.0,11.72,7.288
tm29555,Friends with Money,MOVIE,2006-01-01,88,"['romance', 'comedy', 'drama']",['US'],5.8,31249.0,11.008,5.1
tm168869,Da Kath & Kim Code,MOVIE,2005-01-01,82,['comedy'],['AU'],7.3,999.0,2.205,6.7
tm82718,G.O.R.A.,MOVIE,2004-01-01,127,"['scifi', 'comedy']",['TR'],8.0,64031.0,10.81,7.261
tm145436,The Stepfather,MOVIE,2009-01-01,101,"['thriller', 'crime']",['US'],5.6,36318.0,10.291,5.805
tm164389,Paheli,MOVIE,2005-01-01,141,"['drama', 'fantasy', 'romance', 'comedy']",['IN'],6.4,13588.0,7.666,6.24
tm57220,One 2 Ka 4,MOVIE,2001-01-01,178,"['action', 'drama', 'thriller', 'comedy', 'crime']",['IN'],5.5,5307.0,5.254,5.8
tm177687,Naruto the Movie: Legend of the Stone of Gelel,MOVIE,2005-01-01,96,"['animation', 'action', 'comedy', 'drama', 'fantasy']",['JP'],6.4,4634.0,31.801,6.6
ts38159,Wakfu,SHOW,2008-01-01,22,"['scifi', 'animation', 'action', 'drama', 'family', 'fantasy', 'european']",['FR'],8.1,1645.0,24.331,8.65
tm23441,Kabhi Alvida Naa Kehna,MOVIE,2006-01-01,193,"['drama', 'romance']",['IN'],6.0,20614.0,23.827,6.4
tm147686,Kevin Hart: I'm a Grown Little Man,MOVIE,2009-01-01,72,"['comedy', 'documentation']",['US'],7.5,4596.0,8.721,7.3
ts56589,Tayo the Little Bus,SHOW,2010-01-01,11,"['animation', 'comedy', 'family']",['KR'],5.3,165.0,6.235,5.25
tm141117,Chalte Chalte,MOVIE,2003-01-01,175,"['drama', 'romance']",['IN'],6.5,15855.0,5.85,6.256
tm82763,Daddy Day Camp,MOVIE,2007-01-01,85,"['comedy', 'family']",['US'],3.2,17228.0,10.205,4.8
tm54147,Dostana,MOVIE,2008-01-01,145,"['comedy', 'drama', 'romance']","['IN', 'US']",6.5,15489.0,8.492,6.217
tm146099,I Can Do Bad All By Myself,MOVIE,2009-01-01,113,"['drama', 'comedy']",['US'],4.6,10452.0,7.448,6.5
tm103095,Ip Man 2,MOVIE,2010-01-01,108,"['drama', 'history', 'sport', 'action']","['CN', 'HK']",7.5,106996.0,3.686,7.4
tm24576,Naruto the Movie: Guardians of the Crescent Moon Kingdom,MOVIE,2006-01-01,95,"['action', 'animation']",['JP'],6.3,4293.0,38.748,7.1
ts31593,Pororo the Little Penguin,SHOW,2003-01-01,10,"['family', 'animation', 'action', 'scifi', 'comedy', 'fantasy']",['KR'],6.4,104.0,21.077,6.0
tm71558,The Legend of the Nahuala,MOVIE,2007-01-01,80,"['animation', 'fantasy', 'family']",['MX'],6.2,559.0,20.891,7.7
tm73058,Om Shanti Om,MOVIE,2007-01-01,162,"['thriller', 'drama', 'fantasy', 'romance', 'action', 'comedy']",['IN'],6.7,45489.0,18.548,7.0
ts21695,Iris,SHOW,2009-01-01,61,"['drama', 'action', 'comedy', 'reality', 'romance', 'thriller']",['KR'],7.8,1951.0,12.879,7.648
tm29269,Jodhaa Akbar,MOVIE,2008-01-01,213,"['drama', 'history', 'romance', 'war', 'action']",['IN'],7.5,33358.0,9.241,7.35
tm34924,Beast Stalker,MOVIE,2008-01-01,109,"['thriller', 'action']","['CN', 'HK']",6.8,2295.0,7.998,6.8
